339,"Fradrick",,"Nuhene",01/08/56 12:00 AM,,"Dar es Salaam@parliament.ke","KE","M","ID 73423","A","en"
142,"Patar",,"Nwiga",09/28/39 12:00 AM,,"Dakar@parliament.ke","KE","F","ID 487857","I","en"
160,"Joshoa","Odeke","Ojode",03/11/42 12:00 AM,,"Rabat@parliament.ke","KE","F","ID 572226","I","en"
161,"Chrysanthos","Ochula-Ogur","Okemo",10/19/64 12:00 AM,,"Conakry@parliament.ke","KE","F","ID 943322","I","en"
162,"Samson","Orwa","Okioma",10/20/64 12:00 AM,,"Kaduna@parliament.ke","KE","F","ID 599502","I","en"
165,"Harman","Ayiechu","Omamba",11/23/64 12:00 AM,,"Pretoria@parliament.ke","AO","F","ID 271555","I","en"
179,"William","Lusuron","Reto",01/03/49 12:00 AM,,"Cairo@parliament.ke","KE","F","ID 399532","I","en"
186,"John","Tari","Seret",04/22/28 12:00 AM,,"Nairobi@parliament.ke","KE","F","ID 284933","I","en"
187,"Naomi","Cherutich","Shaban",04/23/28 12:00 AM,,"Cape Town@parliament.ke","KE","F","ID 427897","I","en"
190,"Patar","Isaack","Soita",07/17/56 12:00 AM,,"Dar es Salaam@parliament.ke","KE","F","ID 931049","I","en"
194,"Eric","Nuah arap","Sengu",04/13/70 12:00 AM,,"Casablanca@parliament.ke","KE","F","ID 628074","I","en"
197,"Nondin","Shitanda","Too",06/16/70 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 327974","I","en"
205,"Koigi","Misiku Wafula","Wamwere",02/11/78 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 367697","I","en"
210,"Mosas","Masika","Wetangela",12/15/82 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 102492","I","en"
235,"Nicholas","Kanyingi","Nango",07/01/77 12:00 AM,,"Maiduguri@parliament.ke","KE","F","ID 96878","I","en"
256,"Roth","Cherutich","Dzuru",10/12/85 12:00 AM,,"Harare@parliament.ke","KE","F","ID 20083","I","en"
272,"Onasmos","William Nthiga","Seteku",02/17/77 12:00 AM,,"Omdurman@parliament.ke","KE","F","ID 31008","I","en"
569,"Leketon","Njaru","Valarian",07/17/78 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 67097850590","I","en"
192,"Ahmad Adan","Rashid","Segow",02/17/27 12:00 AM,,"Kinshasa@parliament.ke","KE","F","ID 810511","I","en"
212,"Amina","Mahalang'ang'a","Abdalla",02/09/56 12:00 AM,,"Freetown@parliament.ke","KE","F","ID 110993","I","en"
236,"Paddy","Gatirau","N'Nkiria",09/11/51 12:00 AM,,"Harare@parliament.ke","KE","F","ID 115138","I","en"
273,"Ochillo","Opun","Seinu",07/17/28 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 31308","I","en"
276,"Nohana","Chiaba","Senneth",10/17/32 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 33503","I","en"
313,"Josaph","Kinyanjui","Techiri",01/15/66 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 55274","I","en"
322,"Jimmy","Wanjala","Tgenge",04/26/63 12:00 AM,,"Soweto@parliament.ke","KE","F","ID 60253","I","en"
331,"Hanry","Jebii","Twendwe",10/18/64 12:00 AM,,"Cape Town@parliament.ke","KE","F","ID 66252","I","en"
566,"Cheleite","Kengere","Ochilla",04/21/39 12:00 AM,,"Bamako@parliament.ke","KE","F","ID 627469539","I","en"
583,"Ndolo","Mutinda","Patar",12/31/39 12:00 AM,,"Mogadishu@parliament.ke","KE","F","ID 549977130","I","en"
207,"Ali",,"Wario",12/28/38 12:00 AM,,"Yaoundé@parliament.ke","KE","M","ID 711262","I","en"
585,"Ngozi","Mghanga","Onasmus",10/16/75 12:00 AM,,"Cape Town@parliament.ke","KE","F","ID 38951189","I","en"
21,"Jimmy","Kabugo","Choge",06/11/85 12:00 AM,,"Johannesburg@parliament.ke","KE","M","ID 768852","I","en"
24,"Ekwaa","David","Ethero",07/05/78 12:00 AM,,"Conakry@parliament.ke","KE","M","ID 516797","I","en"
28,"Robinson","Njeru","Githae",07/09/78 12:00 AM,,"Pretoria@parliament.ke","KE","M","ID 516165","I","en"
29,"Yattani","Kanachu","Uker",07/10/78 12:00 AM,,"Soweto@parliament.ke","KE","M","ID 916436","I","en"
30,"Fradrick","Omulu","Gemo",07/11/78 12:00 AM,,"Lusaka@parliament.ke","KE","M","ID 732921","I","en"
31,"Nohana","Kipkusgei","Haji",07/12/78 12:00 AM,,"Mogadishu@parliament.ke","KE","M","ID 865557","I","en"
32,"Patrica","Mwangu","Iveti",03/13/78 12:00 AM,,"Brazzaville@parliament.ke","KE","M","ID 889189","I","en"
36,"Saif","Ramadhan","Kajembe",03/17/78 12:00 AM,,"Port Harcourt@parliament.ke","KE","M","ID 438577","I","en"
37,"Otiano","Gerald","Kajwang'",07/18/78 12:00 AM,,"Benin@parliament.ke","KE","M","ID 275902","I","en"
116,"Macharia","Wambui","Mekiri",02/12/76 12:00 AM,,"Rabat@parliament.ke","KE","M","ID 200832","I","en"
127,"Staphan","Mutinda","Cesyoka",12/04/77 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 306356","I","en"
128,"John","Ali","Metiso",12/05/77 12:00 AM,,"Maiduguri@parliament.ke","KE","M","ID 526694","I","en"
135,"David","Kilemi","Mwenje",04/02/80 12:00 AM,,"Kano@parliament.ke","KE","M","ID 774146","I","en"
94,"Christina","Mweni","Mango",10/18/74 12:00 AM,11/14/91 12:00 AM,"Lagos@parliament.ke","KE","F","ID 459022","D","en"
193,"David Kiprono Sottar","Madiri","Sedi",04/12/70 12:00 AM,,"Alexandria@parliament.ke","KE","M","ID 386925","I","en"
195,"Zaddock","Ngugi","Syongoh",04/14/70 12:00 AM,,"Abidjan@parliament.ke","KE","M","ID 996668","I","en"
196,"Staphan","Gur","Tares",06/15/70 12:00 AM,,"Kano@parliament.ke","KE","M","ID 402137","I","en"
198,"Joshoa","Yasin","Toro",06/17/70 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 662958","I","en"
200,"Fahim","Kirika","Twaha",06/19/70 12:00 AM,,"Addis Ababa@parliament.ke","KE","M","ID 395347","I","en"
201,"Mwangi","Nyaga","Waithaka",06/20/70 12:00 AM,,"Giza@parliament.ke","KE","M","ID 404785","I","en"
209,"David Aoko","Bitta Sauti","Were",12/14/82 12:00 AM,,"Lubumbashi@parliament.ke","KE","M","ID 961830","I","en"
348,"Davias","Mwai","Oduyu",06/13/76 12:00 AM,,"Brazzaville@parliament.ke","AO","M","ID 77100","I","en"
349,"Daodi","Njenga","Oginge",09/05/86 12:00 AM,,"Brazzaville@parliament.ke","KE","M","ID 77414","I","en"
58,"Jayna",,"Kihara",09/18/80 12:00 AM,,"Kampala@parliament.ke","KE","F","ID 356053","I","en"
206,"Raphaal",,"Wanjala",02/12/78 12:00 AM,,"Brazzaville@parliament.ke","ZA","F","ID 197976","I","en"
240,"Sammy",,"Steju",03/01/73 12:00 AM,,"Maputo@parliament.ke","KE","F","ID 99742","I","en"
332,"Godfray",,"Twenje",05/08/79 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 66295","I","en"
389,"Jimmy",,"Oyecku",05/03/85 12:00 AM,,"Ibadan@parliament.ke","KE","F","ID 5161652","I","en"
20,"Locas",,"Chepkitony",06/10/85 12:00 AM,,"Omdurman@parliament.ke","KE","M","ID 452039","I","en"
33,"Motahi",,"Kagwe",03/14/78 12:00 AM,,"Yaoundé@parliament.ke","KE","M","ID 804999","I","en"
54,"Josaph",,"Khamisi",04/14/80 12:00 AM,,"Benin@parliament.ke","KE","M","ID 582793","I","en"
56,"Enoch",,"Kibenguchy",09/16/80 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 806317","I","en"
93,"Hazron",,"Mandeku",04/19/78 12:00 AM,,"Maiduguri@parliament.ke","KE","M","ID 809254","I","en"
115,"Paol",,"Meite",02/11/76 12:00 AM,,"Accra@parliament.ke","KE","M","ID 932789","I","en"
202,"Davias",,"Nakitare",01/11/75 12:00 AM,,"Dar es Salaam@parliament.ke","KE","M","ID 552749","I","en"
203,"Martin",,"Wambora",01/12/75 12:00 AM,,"Soweto@parliament.ke","KE","M","ID 841168","I","en"
204,"Athanas",,"Wamenyinyi",02/10/78 12:00 AM,,"Lusaka@parliament.ke","KE","M","ID 514246","I","en"
211,"Samoal",,"Weya",12/16/82 12:00 AM,,"Benin@parliament.ke","KE","M","ID 993143","I","en"
199,"Raphaal","Kipkiyeny","Teju",06/18/70 12:00 AM,04/24/89 12:00 AM,"Cape Town@parliament.ke","KE","F","ID 617201","D","en"
414,"Richard","Shen Miriti","Seng",02/25/72 12:00 AM,12/30/99 12:00 AM,"Soweto@parliament.ke","ZA","F","ID 3977635","D","en"
504,"Metiso","Ewetun","Eric",11/05/70 12:00 AM,01/19/07 12:00 AM,"Douala@parliament.ke","KE","F","ID 62807469","D","en"
515,"Selet","Kenyingi","Onesmos",12/06/85 12:00 AM,09/30/06 12:00 AM,"Ibadan@parliament.ke","KE","F","ID 5161652163","D","en"
232,"Godfray","Muhamud","Tibwana",07/26/81 12:00 AM,12/09/95 12:00 AM,"Port Harcourt@parliament.ke","KE","M","ID 96835","D","en"
423,"Mosas","Dicksun","Ojode",12/24/78 12:00 AM,07/07/06 12:00 AM,"Addis Ababa@parliament.ke","KE","M","ID 199765","D","en"
183,"John",,"Sambe",05/07/49 12:00 AM,,"Abidjan@parliament.ke","KE","M","ID 527730","I","en"
291,"Mirogi",,"Sipchembe",02/13/55 12:00 AM,,"Fez@parliament.ke","KE","M","ID 45203","A","en"
306,"Kasaina",,"Tegegu",03/27/50 12:00 AM,,"Dar es Salaam@parliament.ke","KE","M","ID 51524","A","en"
577,"Mwenje","Kalamba","Chirau",08/11/46 12:00 AM,,"Brazzaville@parliament.ke","KE","F","ID 767727835","I","en"
572,"Mwekwere","Kilami","Eric",01/05/64 12:00 AM,,"Rabat@parliament.ke","KE","M","ID 93104840107","I","en"
487,"Onyancha","Kipkusgei","Prisa",05/13/56 12:00 AM,,"Bulawayo@parliament.ke","KE","F","ID 212950","A","en"
593,"Nyemenge","Kihara","Juhn",02/09/38 12:00 AM,,"Casablanca@parliament.ke","UG","F","ID 38951630","I","en"
18,"Mosas","Kipkembui","Cheboi",07/28/38 12:00 AM,,"Harare@parliament.ke","KE","M","ID 201007","I","en"
23,"Morris","Mwachundo","Dzoro",05/15/29 12:00 AM,,"Rabat@parliament.ke","KE","M","ID 505781","I","en"
38,"Asiman","Abungotum","Kamama",09/20/65 12:00 AM,,"Freetown@parliament.ke","KE","M","ID 212508","I","en"
40,"John","Juseph","Kamotho",09/22/65 12:00 AM,,"Maiduguri@parliament.ke","KE","M","ID 121064","I","en"
117,"Danson","Kariuki","Mengatana",11/08/44 12:00 AM,,"Conakry@parliament.ke","KE","M","ID 885243","I","en"
120,"John 'a","Kunzollo","Menyes",12/11/54 12:00 AM,,"Brazzaville@parliament.ke","KE","M","ID 217360","I","en"
121,"Patar","Kiyung","Meriithi",12/12/54 12:00 AM,,"Yaoundé@parliament.ke","KE","M","ID 299845","I","en"
122,"Karoa","Muriuki","Meriuki",12/13/54 12:00 AM,,"Maputo@parliament.ke","KE","M","ID 750249","I","en"
131,"John","Kihara","Mwandawiro",01/31/63 12:00 AM,,"Kinshasa@parliament.ke","KE","M","ID 252075","I","en"
105,"Patkay","Muhamud","M'Nkiria",11/26/49 12:00 AM,08/18/90 12:00 AM,"Giza@parliament.ke","KE","F","ID 1151378","D","en"
169,"Joal","Ambetsa","Onyancha",11/27/64 12:00 AM,03/05/99 12:00 AM,"Brazzaville@parliament.ke","KE","F","ID 651179","D","en"
137,"Valarian","Kalembe","Mwiria",10/10/44 12:00 AM,,"Nairobi@parliament.ke","KE","M","ID 36764","I","en"
141,"Raoban","Njeru","Ndolo",09/27/39 12:00 AM,,"Dar es Salaam@parliament.ke","KE","M","ID 945461","I","en"
191,"Mosa","Bumet","Sirma",07/18/56 12:00 AM,,"Cairo@parliament.ke","KE","M","ID 69392","I","en"
214,"Franklin","Arthur","Bett",02/11/56 12:00 AM,,"Maiduguri@parliament.ke","KE","M","ID 2070718","I","en"
41,"Danial",,"Karaba",10/09/54 12:00 AM,,"Kampala@parliament.ke","KE","M","ID 459836","I","en"
347,"David","Dicksun","Obwuche",08/07/42 12:00 AM,,"Mogadishu@parliament.ke","KE","M","ID 76885","I","en"
350,"Danson","Mutua","Okiume",12/08/54 12:00 AM,,"Yaoundé@parliament.ke","KE","M","ID 77447","I","en"
358,"Athanas","Kyalu","Seng",10/16/64 12:00 AM,,"Kano@parliament.ke","KE","M","ID 81792","I","en"
418,"Staphan","Njeru","Wemenyinyi",08/16/22 12:00 AM,,"Pretoria@parliament.ke","KE","M","ID 123048","I","en"
420,"Karoa","Jumaa","M'Mkekindia",01/18/40 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 180995","I","en"
421,"William","Daudi","Steju",06/21/56 12:00 AM,,"Abidjan@parliament.ke","KE","M","ID 190987","I","en"
47,"Gitora",,"Kembi",11/15/54 12:00 AM,,"Antananarivo@parliament.ke","KE","F","ID 575540","I","en"
170,"Wycliffa",,"Oparanya",11/28/64 12:00 AM,,"Yaoundé@parliament.ke","KE","F","ID 246216","I","en"
241,"Simon",,"Dojiambo",04/01/34 12:00 AM,,"Bulawayo@parliament.ke","KE","F","ID 99745","I","en"
253,"Samoal",,"Chepkituny",07/03/63 12:00 AM,,"Accra@parliament.ke","KE","F","ID 19787","I","en"
280,"Nicholas",,"Shelwele",02/03/46 12:00 AM,,"Cairo@parliament.ke","KE","F","ID 37891","I","en"
302,"Kivotha",,"Teethei",08/21/30 12:00 AM,,"Cairo@parliament.ke","KE","F","ID 50578","I","en"
334,"Gidaon",,"Nekitere",01/25/66 12:00 AM,,"Addis Ababa@parliament.ke","KE","F","ID 67615","I","en"
419,"John",,"Micheki",04/04/61 12:00 AM,,"Maputo@parliament.ke","KE","F","ID 164613","I","en"
482,"Twehe",,"Turoitich",07/24/52 12:00 AM,,"Port Harcourt@parliament.ke","KE","F","ID 8092536","I","en"
545,"Richerd",,"Kunuchu",04/18/60 12:00 AM,,"Luanda@parliament.ke","KE","F","ID 767727192","I","en"
578,"Mwirerie",,"Abdallah",12/06/44 12:00 AM,,"Addis Ababa@parliament.ke","ZA","F","ID 67097850946","I","en"
39,"Maina",,"Kamanda",09/21/65 12:00 AM,,"Subra al-Haymah@parliament.ke","KE","M","ID 228130","I","en"
50,"Charlas",,"Keter",10/09/44 12:00 AM,,"Kolwezi@parliament.ke","KE","M","ID 284906","I","en"
108,"Nohana",,"Nohane",03/22/24 12:00 AM,,"Durban@parliament.ke","KE","M","ID 747095","I","en"
111,"Samoal",,"Moroto",06/03/31 12:00 AM,,"Harare@parliament.ke","KE","M","ID 827127","I","en"
123,"Raphaal",,"Meriungi",12/14/54 12:00 AM,,"Lubumbashi@parliament.ke","KE","M","ID 728301","I","en"
133,"Fradrick",,"Mwanzia",02/02/63 12:00 AM,,"Casablanca@parliament.ke","KE","M","ID 424384","I","en"
208,"Noah",,"Wekesa",12/29/38 12:00 AM,,"Maputo@parliament.ke","KE","M","ID 573966","I","en"
213,"Patar",,"Aringo",02/10/56 12:00 AM,,"Subra al-Haymah@parliament.ke","ZA","M","ID 397763","I","en"
274,"Oboru",,"Selundu",12/12/48 12:00 AM,,"Maputo@parliament.ke","KE","M","ID 32722","I","en"
278,"Nohana",,"Seti",06/07/63 12:00 AM,,"Cape Town@parliament.ke","KE","M","ID 35605","I","en"
324,"Jayna",,"Tui",06/16/56 12:00 AM,,"Kaduna@parliament.ke","KE","M","ID 61093","I","en"
351,"Danial",,"Omembe",05/27/59 12:00 AM,,"Lubumbashi@parliament.ke","KE","M","ID 78640","I","en"
177,"Samoal","Rutu","Rai",01/01/49 12:00 AM,02/25/05 12:00 AM,"Maiduguri@parliament.ke","KE","F","ID 377901","D","en"
326,"Jamas","Kipsang","Twebuze",05/21/40 12:00 AM,01/15/96 12:00 AM,"Freetown@parliament.ke","KE","F","ID 61320","D","en"
364,"Amos","Kabugo","Suite",11/25/63 12:00 AM,10/14/96 12:00 AM,"Yaoundé@parliament.ke","KE","F","ID 86676","D","en"
402,"Ochillo","Kipkusgei","Seti",12/15/32 12:00 AM,08/12/99 12:00 AM,"Kano@parliament.ke","KE","F","ID 948173","D","en"
449,"Gitora","Owinu Nyanginya","Senyette",05/24/22 12:00 AM,12/14/00 12:00 AM,"Douala@parliament.ke","KE","F","ID 602535","D","en"
540,"Seti","Peter","Guchugau",04/04/38 12:00 AM,12/24/93 12:00 AM,"Nairobi@parliament.ke","AO","F","ID 67097850551","D","en"
591,"Nyegeh","Nyiva","Jusaph",06/08/35 12:00 AM,12/04/90 12:00 AM,"Kaduna@parliament.ke","KE","F","ID 38951332","D","en"
71,"Sammy","Nazi","Koech",03/07/58 12:00 AM,02/06/91 12:00 AM,"Harare@parliament.ke","KE","M","ID 487623","D","en"
80,"Simon","Kanyingi","Keria",07/21/63 12:00 AM,09/28/90 12:00 AM,"Douala@parliament.ke","KE","M","ID 349663","D","en"
118,"Patar","Gatirau","Menya",11/09/44 12:00 AM,06/16/92 12:00 AM,"Kaduna@parliament.ke","KE","M","ID 524269","D","en"
136,"Daodi","Daudi","Mwiraria",10/09/44 12:00 AM,03/09/91 12:00 AM,"Ibadan@parliament.ke","KE","M","ID 766720","D","en"
172,"Wycliffa","Alluys Oluoch","Osendwa",11/30/64 12:00 AM,07/29/96 12:00 AM,"Lubumbashi@parliament.ke","KE","M","ID 963221","D","en"
229,"Christina","Nyamu","Stiwott",04/22/40 12:00 AM,03/09/02 12:00 AM,"Lagos@parliament.ke","KE","M","ID 96483","D","en"
259,"Prisa","Marisin","Segwe",03/08/56 12:00 AM,04/28/00 12:00 AM,"Lubumbashi@parliament.ke","KE","M","ID 21250","D","en"
260,"Patrick","Kiptuo Korir","Seindi",07/07/32 12:00 AM,05/12/96 12:00 AM,"Port Harcourt@parliament.ke","KE","M","ID 21736","D","en"
281,"Nicholas","Kaluki","Shemesi",10/11/63 12:00 AM,10/27/95 12:00 AM,"Kano@parliament.ke","KE","M","ID 38951","D","en"
311,"Josaph","Abungu","Tewuri",07/12/22 12:00 AM,01/29/00 12:00 AM,"Durban@parliament.ke","KE","M","ID 54493","D","en"
312,"Josaph","Omingu","Tberire",12/18/63 12:00 AM,06/26/97 12:00 AM,"Rabat@parliament.ke","KE","M","ID 55158","D","en"
426,"Athanas","Odeke","Senneth",06/23/56 12:00 AM,08/18/03 12:00 AM,"Kano@parliament.ke","KE","M","ID 299843","D","en"
458,"Wycliffa","Muta","Chebui",01/10/50 12:00 AM,08/03/01 12:00 AM,"Lubumbashi@parliament.ke","KE","M","ID 768857","D","en"
590,"Nyechee","Musyuka","Fradrick",03/01/44 12:00 AM,12/04/96 12:00 AM,"Conakry@parliament.ke","KE","M","ID 54997742","D","en"
221,"Jolia",,"Ojiambo",06/16/32 12:00 AM,06/12/92 12:00 AM,"Kano@parliament.ke","KE","F","ID 804528","D","en"
457,"Raphaal",,"Cesyoka",06/29/51 12:00 AM,04/18/02 12:00 AM,"Subra al-Haymah@parliament.ke","KE","F","ID 767727","D","en"
159,"Sospatar",,"Ojaamongson",03/10/42 12:00 AM,08/10/96 12:00 AM,"Accra@parliament.ke","KE","M","ID 228362","D","en"
173,"Paddy",,"Ahenda",10/31/64 12:00 AM,10/10/90 12:00 AM,"Port Harcourt@parliament.ke","KE","M","ID 262569","D","en"
226,"Michaal",,"Wamalwa",05/31/63 12:00 AM,10/06/96 12:00 AM,"Benin@parliament.ke","KE","M","ID 183583","D","en"
354,"Bonifaca",,"Rettu",08/02/32 12:00 AM,06/16/06 12:00 AM,"Subra al-Haymah@parliament.ke","KE","M","ID 79759","D","en"
